  Minute,Demand,  Pgrid, Pbc, Pbd, Price_30_min, SoC,Sma,std, ,Minute,Demand,  Pgrid, Pbc, Pbd, Price_30_min, SoC,  ,Minute,Demand,  Pgrid, Pbc, Pbd, Price_30_min, SoC,  ,Minute,Demand,  Pgrid, Pbc, Pbd, Price_30_min, SoC,  ,Minute,Demand ,Pgrid, Pbc, Pbd, Price_30_min, SoC,  ,Minute,Demand ,Pgrid, Pbc, Pbd, Price_30_min, SoC,  ,Minute,Demand  ,Pgrid, Pbc, Pbd, Price_30_min, SoC  
 1348, 200.033005, 130.000000, 0.000000, 70.033005, 0.001848, 72.199135,110.522507,46.820450,  ,1348, 163.532104, 130.000000, 0.000000, 33.532104, 0.001627, 74.672104,  ,1348, 169.266693, 130.000000, 0.000000, 39.266693, 0.002348, 80.655502,  ,1348, 133.436493, 130.000000, 0.000000, 3.436493, 0.001218, 69.472527,  ,1348, 196.232895, 396.232910, 200.000000, 0.000000, 0.001447, 91.564629,  ,1348, 174.229401, 130.000000, 0.000000, 44.229401, 0.001327, 72.000725,  ,1348, 206.416794, 130.000000, 0.000000, 76.416794, 0.001672, 72.670189 
 1349, 200.033005, 130.000000, 0.000000, 70.033005, 0.001848, 72.010872,110.522507,46.820450,  ,1349, 167.417603, 130.000000, 0.000000, 37.417603, 0.001627, 74.571518,  ,1349, 169.266693, 130.000000, 0.000000, 39.266693, 0.002348, 80.549950,  ,1349, 133.436493, 130.000000, 0.000000, 3.436493, 0.001218, 69.463287,  ,1349, 196.232895, 396.232910, 200.000000, 0.000000, 0.001447, 92.102264,  ,1349, 174.229401, 130.000000, 0.000000, 44.229401, 0.001327, 71.881828,  ,1349, 171.747604, 130.000000, 0.000000, 41.747604, 0.001672, 72.557961 
 1350, 200.033005, 130.000000, 0.000000, 70.033005, 0.001848, 71.822609,110.522507,46.820450,  ,1350, 167.417603, 130.000000, 0.000000, 37.417603, 0.001627, 74.470932,  ,1350, 169.266693, 130.000000, 0.000000, 39.266693, 0.002348, 80.444397,  ,1350, 98.436501, 98.436501, 0.000000, 0.000000, 0.001218, 69.463287,  ,1350, 196.232895, 396.232910, 200.000000, 0.000000, 0.001447, 92.639900,  ,1350, 173.529404, 130.000000, 0.000000, 43.529404, 0.001327, 71.764816,  ,1350, 206.747604, 130.000000, 0.000000, 76.747604, 0.001672, 72.351646 
 1351, 200.363800, 130.000000, 0.000000, 70.363800, 0.001305, 71.633461,95.601250,49.564529,  ,1351, 135.327499, 130.000000, 0.000000, 5.327499, 0.001274, 74.456612,  ,1351, 169.266693, 130.000000, 0.000000, 39.266693, 0.001654, 80.338844,  ,1351, 98.436501, 98.436501, 0.000000, 0.000000, 0.001131, 69.463287,  ,1351, 196.232895, 130.000000, 0.000000, 66.232895, 0.001365, 92.461853,  ,1351, 207.489395, 130.000000, 0.000000, 77.489395, 0.001273, 71.556511,  ,1351, 209.287598, 130.000000, 0.000000, 79.287598, 0.001389, 72.138504 
 1352, 200.363800, 130.000000, 0.000000, 70.363800, 0.001305, 71.444313,95.601250,49.564529,  ,1352, 167.748398, 130.000000, 0.000000, 37.748398, 0.001274, 74.355141,  ,1352, 169.266693, 130.000000, 0.000000, 39.266693, 0.001654, 80.233292,  ,1352, 98.436501, 98.436501, 0.000000, 0.000000, 0.001131, 69.463287,  ,1352, 196.232895, 130.000000, 0.000000, 66.232895, 0.001365, 92.283806,  ,1352, 209.174896, 130.000000, 0.000000, 79.174896, 0.001273, 71.343674,  ,1352, 209.287598, 130.000000, 0.000000, 79.287598, 0.001389, 71.925362 
 1353, 200.363800, 130.000000, 0.000000, 70.363800, 0.001305, 71.255165,95.601250,49.564529,  ,1353, 167.748398, 130.000000, 0.000000, 37.748398, 0.001274, 74.253670,  ,1353, 169.266693, 130.000000, 0.000000, 39.266693, 0.001654, 80.127739,  ,1353, 98.436501, 98.436501, 0.000000, 0.000000, 0.001131, 69.463287,  ,1353, 161.232895, 130.000000, 0.000000, 31.232895, 0.001365, 92.199844,  ,1353, 209.174896, 130.000000, 0.000000, 79.174896, 0.001273, 71.130836,  ,1353, 209.287598, 130.000000, 0.000000, 79.287598, 0.001389, 71.712219 
 1354, 200.363800, 130.000000, 0.000000, 70.363800, 0.001305, 71.066017,95.601250,49.564529,  ,1354, 165.548401, 130.000000, 0.000000, 35.548401, 0.001274, 74.158112,  ,1354, 170.266693, 130.000000, 0.000000, 40.266693, 0.001654, 80.019493,  ,1354, 98.436501, 98.436501, 0.000000, 0.000000, 0.001131, 69.463287,  ,1354, 162.732895, 130.000000, 0.000000, 32.732895, 0.001365, 92.111855,  ,1354, 209.820404, 130.000000, 0.000000, 79.820404, 0.001273, 70.916267,  ,1354, 208.587601, 130.000000, 0.000000, 78.587601, 0.001389, 71.500961 
 1355, 200.363800, 130.000000, 0.000000, 70.363800, 0.001305, 70.876869,95.601250,49.564529,  ,1355, 166.548401, 130.000000, 0.000000, 36.548401, 0.001274, 74.059860,  ,1355, 205.565903, 130.000000, 0.000000, 75.565903, 0.001654, 79.816360,  ,1355, 98.436501, 98.436501, 0.000000, 0.000000, 0.001131, 69.463287,  ,1355, 162.732895, 130.000000, 0.000000, 32.732895, 0.001365, 92.023865,  ,1355, 209.820404, 130.000000, 0.000000, 79.820404, 0.001273, 70.701698,  ,1355, 243.587601, 130.000000, 0.000000, 113.587601, 0.001389, 71.195618 
 1356, 200.363800, 130.000000, 0.000000, 70.363800, 0.001305, 70.687721,95.601250,49.564529,  ,1356, 166.548401, 130.000000, 0.000000, 36.548401, 0.001274, 73.961609,  ,1356, 170.266693, 130.000000, 0.000000, 40.266693, 0.001654, 79.708115,  ,1356, 98.436501, 98.436501, 0.000000, 0.000000, 0.001131, 69.463287,  ,1356, 162.732895, 130.000000, 0.000000, 32.732895, 0.001365, 91.935875,  ,1356, 207.134903, 130.000000, 0.000000, 77.134903, 0.001273, 70.494347,  ,1356, 243.587601, 130.000000, 0.000000, 113.587601, 0.001389, 70.890274 
 1357, 200.363800, 130.000000, 0.000000, 70.363800, 0.001305, 70.498573,95.601250,49.564529,  ,1357, 166.548401, 130.000000, 0.000000, 36.548401, 0.001274, 73.863358,  ,1357, 204.033096, 130.000000, 0.000000, 74.033096, 0.001654, 79.509102,  ,1357, 164.826599, 130.000000, 0.000000, 34.826599, 0.001131, 69.369667,  ,1357, 161.047394, 130.000000, 0.000000, 31.047394, 0.001365, 91.852417,  ,1357, 208.820404, 130.000000, 0.000000, 78.820404, 0.001273, 70.282463,  ,1357, 243.587601, 130.000000, 0.000000, 113.587601, 0.001389, 70.584930 
 1358, 200.363800, 130.000000, 0.000000, 70.363800, 0.001305, 70.309425,95.601250,49.564529,  ,1358, 198.969299, 130.000000, 0.000000, 68.969299, 0.001274, 73.677956,  ,1358, 237.687607, 130.000000, 0.000000, 107.687607, 0.001654, 79.219620,  ,1358, 133.735703, 130.000000, 0.000000, 3.735703, 0.001131, 69.359627,  ,1358, 161.047394, 130.000000, 0.000000, 31.047394, 0.001365, 91.768959,  ,1358, 208.820404, 130.000000, 0.000000, 78.820404, 0.001273, 70.070580,  ,1358, 243.587601, 130.000000, 0.000000, 113.587601, 0.001389, 70.279587 
 1359, 200.363800, 130.000000, 0.000000, 70.363800, 0.001305, 70.120277,95.601250,49.564529,  ,1359, 198.969299, 130.000000, 0.000000, 68.969299, 0.001274, 73.492554,  ,1359, 237.002106, 130.000000, 0.000000, 107.002106, 0.001654, 78.931976,  ,1359, 167.704895, 130.000000, 0.000000, 37.704895, 0.001131, 69.258270,  ,1359, 161.387405, 130.000000, 0.000000, 31.387405, 0.001365, 91.684586,  ,1359, 243.120407, 130.000000, 0.000000, 113.120407, 0.001273, 69.766495,  ,1359, 209.618393, 130.000000, 0.000000, 79.618393, 0.001389, 70.065559 
 1360, 200.363800, 130.000000, 0.000000, 70.363800, 0.001305, 69.931129,95.601250,49.564529,  ,1360, 200.309296, 130.000000, 0.000000, 70.309296, 0.001274, 73.303551,  ,1360, 239.387604, 130.000000, 0.000000, 109.387604, 0.001654, 78.637924,  ,1360, 167.704895, 130.000000, 0.000000, 37.704895, 0.001131, 69.156914,  ,1360, 127.392899, 127.392899, 0.000000, 0.000000, 0.001365, 91.684586,  ,1360, 208.120407, 130.000000, 0.000000, 78.120407, 0.001273, 69.556496,  ,1360, 209.618393, 130.000000, 0.000000, 79.618393, 0.001389, 69.851532 
 1361, 200.363800, 130.000000, 0.000000, 70.363800, 0.001305, 69.741982,95.601250,49.564529,  ,1361, 200.309296, 130.000000, 0.000000, 70.309296, 0.001274, 73.114548,  ,1361, 240.887604, 130.000000, 0.000000, 110.887604, 0.001654, 78.339836,  ,1361, 167.704895, 130.000000, 0.000000, 37.704895, 0.001131, 69.055557,  ,1361, 129.078400, 129.078400, 0.000000, 0.000000, 0.001365, 91.684586,  ,1361, 208.120407, 130.000000, 0.000000, 78.120407, 0.001273, 69.346497,  ,1361, 177.197495, 130.000000, 0.000000, 47.197495, 0.001389, 69.724655 
 1362, 200.363800, 130.000000, 0.000000, 70.363800, 0.001305, 69.552834,95.601250,49.564529,  ,1362, 200.309296, 130.000000, 0.000000, 70.309296, 0.001274, 72.925545,  ,1362, 240.887604, 130.000000, 0.000000, 110.887604, 0.001654, 78.041748,  ,1362, 167.704895, 130.000000, 0.000000, 37.704895, 0.001131, 68.954201,  ,1362, 129.078400, 129.078400, 0.000000, 0.000000, 0.001365, 91.684586,  ,1362, 208.120407, 130.000000, 0.000000, 78.120407, 0.001273, 69.136497,  ,1362, 175.697495, 130.000000, 0.000000, 45.697495, 0.001389, 69.601814 
 1363, 164.542892, 130.000000, 0.000000, 34.542892, 0.001305, 69.459976,95.601250,49.564529,  ,1363, 200.309296, 130.000000, 0.000000, 70.309296, 0.001274, 72.736542,  ,1363, 242.387604, 130.000000, 0.000000, 112.387604, 0.001654, 77.739632,  ,1363, 167.704895, 130.000000, 0.000000, 37.704895, 0.001131, 68.852844,  ,1363, 96.012001, 96.012001, 0.000000, 0.000000, 0.001365, 91.684586,  ,1363, 208.120407, 130.000000, 0.000000, 78.120407, 0.001273, 68.926498,  ,1363, 174.197495, 130.000000, 0.000000, 44.197495, 0.001389, 69.483002 
 1364, 170.142899, 130.000000, 0.000000, 40.142899, 0.001305, 69.352066,95.601250,49.564529,  ,1364, 198.809296, 130.000000, 0.000000, 68.809296, 0.001274, 72.551567,  ,1364, 242.387604, 130.000000, 0.000000, 112.387604, 0.001654, 77.437515,  ,1364, 167.704895, 130.000000, 0.000000, 37.704895, 0.001131, 68.751488,  ,1364, 97.512001, 97.512001, 0.000000, 0.000000, 0.001365, 91.684586,  ,1364, 242.789597, 130.000000, 0.000000, 112.789597, 0.001273, 68.623299,  ,1364, 174.197495, 130.000000, 0.000000, 44.197495, 0.001389, 69.364189 
 1365, 171.142899, 130.000000, 0.000000, 41.142899, 0.001305, 69.241470,95.601250,49.564529,  ,1365, 198.809296, 130.000000, 0.000000, 68.809296, 0.001274, 72.366592,  ,1365, 242.387604, 130.000000, 0.000000, 112.387604, 0.001654, 77.135399,  ,1365, 167.704895, 130.000000, 0.000000, 37.704895, 0.001131, 68.650131,  ,1365, 96.512001, 96.512001, 0.000000, 0.000000, 0.001365, 91.684586,  ,1365, 276.758789, 130.000000, 0.000000, 146.758789, 0.001273, 68.228783,  ,1365, 174.197495, 130.000000, 0.000000, 44.197495, 0.001389, 69.245377 
 1366, 171.142899, 130.000000, 0.000000, 41.142899, 0.001305, 69.130875,95.601250,49.564529,  ,1366, 198.809296, 130.000000, 0.000000, 68.809296, 0.001274, 72.181618,  ,1366, 242.387604, 130.000000, 0.000000, 112.387604, 0.001654, 76.833282,  ,1366, 167.704895, 130.000000, 0.000000, 37.704895, 0.001131, 68.548775,  ,1366, 96.512001, 96.512001, 0.000000, 0.000000, 0.001365, 91.684586,  ,1366, 276.758789, 130.000000, 0.000000, 146.758789, 0.001273, 67.834267,  ,1366, 174.197495, 130.000000, 0.000000, 44.197495, 0.001389, 69.126564 
 1367, 133.921997, 130.000000, 0.000000, 3.921997, 0.001305, 69.120331,95.601250,49.564529,  ,1367, 198.809296, 130.000000, 0.000000, 68.809296, 0.001274, 71.996643,  ,1367, 242.387604, 130.000000, 0.000000, 112.387604, 0.001654, 76.531166,  ,1367, 201.674103, 130.000000, 0.000000, 71.674103, 0.001131, 68.356102,  ,1367, 94.826500, 94.826500, 0.000000, 0.000000, 0.001365, 91.684586,  ,1367, 276.758789, 130.000000, 0.000000, 146.758789, 0.001273, 67.439751,  ,1367, 174.197495, 130.000000, 0.000000, 44.197495, 0.001389, 69.007751 
 1368, 133.921997, 130.000000, 0.000000, 3.921997, 0.001305, 69.109787,95.601250,49.564529,  ,1368, 198.809296, 130.000000, 0.000000, 68.809296, 0.001274, 71.811668,  ,1368, 242.387604, 130.000000, 0.000000, 112.387604, 0.001654, 76.229050,  ,1368, 201.674103, 130.000000, 0.000000, 71.674103, 0.001131, 68.163429,  ,1368, 94.826500, 94.826500, 0.000000, 0.000000, 0.001365, 91.684586,  ,1368, 242.789597, 130.000000, 0.000000, 112.789597, 0.001273, 67.136551,  ,1368, 174.197495, 130.000000, 0.000000, 44.197495, 0.001389, 68.888939 
 1369, 132.236496, 130.000000, 0.000000, 2.236496, 0.001305, 69.103775,95.601250,49.564529,  ,1369, 198.809296, 130.000000, 0.000000, 68.809296, 0.001274, 71.626694,  ,1369, 242.387604, 130.000000, 0.000000, 112.387604, 0.001654, 75.926933,  ,1369, 201.674103, 130.000000, 0.000000, 71.674103, 0.001131, 67.970757,  ,1369, 95.526497, 95.526497, 0.000000, 0.000000, 0.001365, 91.684586,  ,1369, 241.789597, 130.000000, 0.000000, 111.789597, 0.001273, 66.836044,  ,1369, 173.197495, 130.000000, 0.000000, 43.197495, 0.001389, 68.772820 
 1370, 135.706497, 130.000000, 0.000000, 5.706497, 0.001305, 69.088432,95.601250,49.564529,  ,1370, 197.123795, 130.000000, 0.000000, 67.123795, 0.001274, 71.446251,  ,1370, 207.387604, 130.000000, 0.000000, 77.387604, 0.001654, 75.718903,  ,1370, 203.874100, 130.000000, 0.000000, 73.874100, 0.001131, 67.772171,  ,1370, 98.026497, 98.026497, 0.000000, 0.000000, 0.001365, 91.684586,  ,1370, 241.789597, 130.000000, 0.000000, 111.789597, 0.001273, 66.535538,  ,1370, 171.697495, 130.000000, 0.000000, 41.697495, 0.001389, 68.660728 
 1371, 168.127396, 130.000000, 0.000000, 38.127396, 0.001305, 68.985939,95.601250,49.564529,  ,1371, 197.123795, 130.000000, 0.000000, 67.123795, 0.001274, 71.265808,  ,1371, 205.702103, 130.000000, 0.000000, 75.702103, 0.001654, 75.515404,  ,1371, 203.874100, 130.000000, 0.000000, 73.874100, 0.001131, 67.573586,  ,1371, 98.026497, 98.026497, 0.000000, 0.000000, 0.001365, 91.684586,  ,1371, 207.820404, 130.000000, 0.000000, 77.820404, 0.001273, 66.326340,  ,1371, 171.697495, 130.000000, 0.000000, 41.697495, 0.001389, 68.548637 
 1372, 168.127396, 130.000000, 0.000000, 38.127396, 0.001305, 68.883446,95.601250,49.564529,  ,1372, 197.123795, 130.000000, 0.000000, 67.123795, 0.001274, 71.085365,  ,1372, 205.702103, 130.000000, 0.000000, 75.702103, 0.001654, 75.311905,  ,1372, 205.559601, 130.000000, 0.000000, 75.559601, 0.001131, 67.370468,  ,1372, 96.686501, 96.686501, 0.000000, 0.000000, 0.001365, 91.684586,  ,1372, 207.820404, 130.000000, 0.000000, 77.820404, 0.001273, 66.117142,  ,1372, 171.697495, 130.000000, 0.000000, 41.697495, 0.001389, 68.436546 
 1373, 168.127396, 130.000000, 0.000000, 38.127396, 0.001305, 68.780952,95.601250,49.564529,  ,1373, 165.402893, 130.000000, 0.000000, 35.402893, 0.001274, 70.990196,  ,1373, 205.702103, 130.000000, 0.000000, 75.702103, 0.001654, 75.108406,  ,1373, 203.019608, 130.000000, 0.000000, 73.019608, 0.001131, 67.174179,  ,1373, 98.372002, 98.372002, 0.000000, 0.000000, 0.001365, 91.684586,  ,1373, 207.120407, 130.000000, 0.000000, 77.120407, 0.001273, 65.909828,  ,1373, 171.697495, 130.000000, 0.000000, 41.697495, 0.001389, 68.324455 
 1374, 169.127396, 130.000000, 0.000000, 39.127396, 0.001305, 68.675774,95.601250,49.564529,  ,1374, 199.372101, 130.000000, 0.000000, 69.372101, 0.001274, 70.803711,  ,1374, 205.702103, 130.000000, 0.000000, 75.702103, 0.001654, 74.904907,  ,1374, 204.705093, 130.000000, 0.000000, 74.705093, 0.001131, 66.973358,  ,1374, 98.372002, 98.372002, 0.000000, 0.000000, 0.001365, 91.684586,  ,1374, 208.120407, 130.000000, 0.000000, 78.120407, 0.001273, 65.699829,  ,1374, 137.397507, 130.000000, 0.000000, 7.397507, 0.001389, 68.304573 
 1375, 170.467407, 130.000000, 0.000000, 40.467407, 0.001305, 68.566994,95.601250,49.564529,  ,1375, 199.372101, 130.000000, 0.000000, 69.372101, 0.001274, 70.617226,  ,1375, 240.702103, 130.000000, 0.000000, 110.702103, 0.001654, 74.607323,  ,1375, 205.705093, 130.000000, 0.000000, 75.705093, 0.001131, 66.769852,  ,1375, 98.372002, 98.372002, 0.000000, 0.000000, 0.001365, 91.684586,  ,1375, 208.120407, 130.000000, 0.000000, 78.120407, 0.001273, 65.489830,  ,1375, 169.681198, 130.000000, 0.000000, 39.681198, 0.001389, 68.197906 
 1376, 170.467407, 130.000000, 0.000000, 40.467407, 0.001305, 68.458214,95.601250,49.564529,  ,1376, 164.372101, 130.000000, 0.000000, 34.372101, 0.001274, 70.524826,  ,1376, 204.902100, 130.000000, 0.000000, 74.902100, 0.001654, 74.405975,  ,1376, 204.705093, 130.000000, 0.000000, 74.705093, 0.001131, 66.569031,  ,1376, 98.372002, 98.372002, 0.000000, 0.000000, 0.001365, 91.684586,  ,1376, 173.120407, 130.000000, 0.000000, 43.120407, 0.001273, 65.373917,  ,1376, 169.681198, 130.000000, 0.000000, 39.681198, 0.001389, 68.091240 
 1377, 168.781906, 130.000000, 0.000000, 38.781906, 0.001305, 68.353958,95.601250,49.564529,  ,1377, 165.872101, 130.000000, 0.000000, 35.872101, 0.001274, 70.428398,  ,1377, 206.450394, 130.000000, 0.000000, 76.450394, 0.001654, 74.200462,  ,1377, 204.705093, 130.000000, 0.000000, 74.705093, 0.001131, 66.368210,  ,1377, 99.372002, 99.372002, 0.000000, 0.000000, 0.001365, 91.684586,  ,1377, 173.120407, 130.000000, 0.000000, 43.120407, 0.001273, 65.258003,  ,1377, 168.681198, 130.000000, 0.000000, 38.681198, 0.001389, 67.987259 
 1378, 132.281906, 130.000000, 0.000000, 2.281906, 0.001305, 68.347824,95.601250,49.564529,  ,1378, 131.951202, 130.000000, 0.000000, 1.951202, 0.001274, 70.423157,  ,1378, 206.450394, 130.000000, 0.000000, 76.450394, 0.001654, 73.994949,  ,1378, 203.019608, 130.000000, 0.000000, 73.019608, 0.001131, 66.171921,  ,1378, 99.372002, 99.372002, 0.000000, 0.000000, 0.001365, 91.684586,  ,1378, 173.120407, 130.000000, 0.000000, 43.120407, 0.001273, 65.142090,  ,1378, 168.681198, 130.000000, 0.000000, 38.681198, 0.001389, 67.883278 
 1379, 131.296402, 130.000000, 0.000000, 1.296402, 0.001305, 68.344337,95.601250,49.564529,  ,1379, 133.451202, 130.000000, 0.000000, 3.451202, 0.001274, 70.413879,  ,1379, 206.450394, 130.000000, 0.000000, 76.450394, 0.001654, 73.789436,  ,1379, 203.019608, 130.000000, 0.000000, 73.019608, 0.001131, 65.975632,  ,1379, 98.031998, 98.031998, 0.000000, 0.000000, 0.001365, 91.684586,  ,1379, 173.120407, 130.000000, 0.000000, 43.120407, 0.001273, 65.026176,  ,1379, 168.681198, 130.000000, 0.000000, 38.681198, 0.001389, 67.779297 
 1380, 132.796402, 130.000000, 0.000000, 2.796402, 0.001305, 68.336823,95.601250,49.564529,  ,1380, 168.750397, 130.000000, 0.000000, 38.750397, 0.001274, 70.309715,  ,1380, 172.481201, 130.000000, 0.000000, 42.481201, 0.001654, 73.675240,  ,1380, 203.019608, 130.000000, 0.000000, 73.019608, 0.001131, 65.779343,  ,1380, 98.387497, 98.387497, 0.000000, 0.000000, 0.001365, 91.684586,  ,1380, 173.120407, 130.000000, 0.000000, 43.120407, 0.001273, 64.910263,  ,1380, 133.681198, 130.000000, 0.000000, 3.681198, 0.001389, 67.769402 
 1381, 132.796402, 130.000000, 0.000000, 2.796402, 0.001254, 68.329308,84.514999,35.414707,  ,1381, 168.750397, 130.000000, 0.000000, 38.750397, 0.001237, 70.205551,  ,1381, 172.481201, 130.000000, 0.000000, 42.481201, 0.001425, 73.561043,  ,1381, 203.019608, 403.019592, 200.000000, 0.000000, 0.001135, 66.316978,  ,1381, 130.808395, 130.000000, 0.000000, 0.808395, 0.001803, 91.682411,  ,1381, 173.120407, 130.000000, 0.000000, 43.120407, 0.001243, 64.794350,  ,1381, 133.681198, 130.000000, 0.000000, 3.681198, 0.001584, 67.759506 
 1382, 132.796402, 130.000000, 0.000000, 2.796402, 0.001254, 68.321793,84.514999,35.414707,  ,1382, 168.750397, 130.000000, 0.000000, 38.750397, 0.001237, 70.101387,  ,1382, 170.981201, 130.000000, 0.000000, 40.981201, 0.001425, 73.450882,  ,1382, 135.081207, 335.081207, 200.000000, 0.000000, 0.001135, 66.854614,  ,1382, 130.808395, 130.000000, 0.000000, 0.808395, 0.001803, 91.680237,  ,1382, 173.120407, 130.000000, 0.000000, 43.120407, 0.001243, 64.678436,  ,1382, 133.681198, 130.000000, 0.000000, 3.681198, 0.001584, 67.749611 
 1383, 132.796402, 130.000000, 0.000000, 2.796402, 0.001254, 68.314278,84.514999,35.414707,  ,1383, 168.750397, 130.000000, 0.000000, 38.750397, 0.001237, 69.997223,  ,1383, 170.981201, 130.000000, 0.000000, 40.981201, 0.001425, 73.340721,  ,1383, 134.081207, 334.081207, 200.000000, 0.000000, 0.001135, 67.392250,  ,1383, 130.808395, 130.000000, 0.000000, 0.808395, 0.001803, 91.678062,  ,1383, 173.120407, 130.000000, 0.000000, 43.120407, 0.001243, 64.562523,  ,1383, 131.995697, 130.000000, 0.000000, 1.995697, 0.001584, 67.744247 
 1384, 132.796402, 130.000000, 0.000000, 2.796402, 0.001254, 68.306763,84.514999,35.414707,  ,1384, 167.420395, 130.000000, 0.000000, 37.420395, 0.001237, 69.896629,  ,1384, 169.950394, 130.000000, 0.000000, 39.950394, 0.001425, 73.233330,  ,1384, 135.991196, 335.991211, 200.000000, 0.000000, 0.001135, 67.929886,  ,1384, 130.808395, 130.000000, 0.000000, 0.808395, 0.001803, 91.675888,  ,1384, 173.120407, 130.000000, 0.000000, 43.120407, 0.001243, 64.446609,  ,1384, 133.495697, 130.000000, 0.000000, 3.495697, 0.001584, 67.734848 
 1385, 131.110901, 130.000000, 0.000000, 1.110901, 0.001254, 68.303780,84.514999,35.414707,  ,1385, 167.420395, 130.000000, 0.000000, 37.420395, 0.001237, 69.796036,  ,1385, 169.950394, 130.000000, 0.000000, 39.950394, 0.001425, 73.125938,  ,1385, 168.412094, 368.412109, 200.000000, 0.000000, 0.001135, 68.467522,  ,1385, 130.808395, 130.000000, 0.000000, 0.808395, 0.001803, 91.673714,  ,1385, 139.851196, 130.000000, 0.000000, 9.851196, 0.001243, 64.420128,  ,1385, 133.495697, 130.000000, 0.000000, 3.495697, 0.001584, 67.725449 
 1386, 131.110901, 130.000000, 0.000000, 1.110901, 0.001254, 68.300797,84.514999,35.414707,  ,1386, 168.750397, 130.000000, 0.000000, 38.750397, 0.001237, 69.691872,  ,1386, 169.950394, 130.000000, 0.000000, 39.950394, 0.001425, 73.018547,  ,1386, 168.412094, 368.412109, 200.000000, 0.000000, 0.001135, 69.005157,  ,1386, 133.348404, 130.000000, 0.000000, 3.348404, 0.001803, 91.664711,  ,1386, 141.351196, 130.000000, 0.000000, 11.351196, 0.001243, 64.389610,  ,1386, 133.495697, 130.000000, 0.000000, 3.495697, 0.001584, 67.716049 
 1387, 126.650902, 126.650902, 0.000000, 0.000000, 0.001254, 68.300797,84.514999,35.414707,  ,1387, 201.719604, 130.000000, 0.000000, 71.719604, 0.001237, 69.499077,  ,1387, 135.981201, 130.000000, 0.000000, 5.981201, 0.001425, 73.002472,  ,1387, 168.412094, 368.412109, 200.000000, 0.000000, 0.001135, 69.542793,  ,1387, 133.348404, 130.000000, 0.000000, 3.348404, 0.001803, 91.655708,  ,1387, 107.382004, 107.382004, 0.000000, 0.000000, 0.001243, 64.389610,  ,1387, 133.495697, 130.000000, 0.000000, 3.495697, 0.001584, 67.706650 
 1388, 162.990906, 130.000000, 0.000000, 32.990906, 0.001254, 68.212112,84.514999,35.414707,  ,1388, 201.719604, 130.000000, 0.000000, 71.719604, 0.001237, 69.306282,  ,1388, 169.950394, 130.000000, 0.000000, 39.950394, 0.001425, 72.895081,  ,1388, 168.412094, 368.412109, 200.000000, 0.000000, 0.001135, 70.080429,  ,1388, 133.348404, 130.000000, 0.000000, 3.348404, 0.001803, 91.646706,  ,1388, 107.382004, 107.382004, 0.000000, 0.000000, 0.001243, 64.389610,  ,1388, 133.495697, 130.000000, 0.000000, 3.495697, 0.001584, 67.697250 
 1389, 166.750900, 130.000000, 0.000000, 36.750900, 0.001254, 68.113319,84.514999,35.414707,  ,1389, 201.719604, 130.000000, 0.000000, 71.719604, 0.001237, 69.113487,  ,1389, 171.635895, 130.000000, 0.000000, 41.635895, 0.001425, 72.783157,  ,1389, 134.442902, 334.442902, 200.000000, 0.000000, 0.001135, 70.618065,  ,1389, 133.348404, 130.000000, 0.000000, 3.348404, 0.001803, 91.637703,  ,1389, 107.382004, 107.382004, 0.000000, 0.000000, 0.001243, 64.389610,  ,1389, 133.495697, 130.000000, 0.000000, 3.495697, 0.001584, 67.687851 
 1390, 169.936401, 130.000000, 0.000000, 39.936401, 0.001254, 68.005966,84.514999,35.414707,  ,1390, 201.719604, 130.000000, 0.000000, 71.719604, 0.001237, 68.920692,  ,1390, 171.635895, 130.000000, 0.000000, 41.635895, 0.001425, 72.671234,  ,1390, 134.442902, 334.442902, 200.000000, 0.000000, 0.001135, 71.155701,  ,1390, 133.348404, 130.000000, 0.000000, 3.348404, 0.001803, 91.628700,  ,1390, 107.382004, 107.382004, 0.000000, 0.000000, 0.001243, 64.389610,  ,1390, 133.495697, 130.000000, 0.000000, 3.495697, 0.001584, 67.678452 
 1391, 137.515503, 130.000000, 0.000000, 7.515503, 0.001254, 67.985764,84.514999,35.414707,  ,1391, 201.719604, 130.000000, 0.000000, 71.719604, 0.001237, 68.727898,  ,1391, 169.950394, 130.000000, 0.000000, 39.950394, 0.001425, 72.563843,  ,1391, 134.442902, 334.442902, 200.000000, 0.000000, 0.001135, 71.693336,  ,1391, 133.348404, 130.000000, 0.000000, 3.348404, 0.001803, 91.619698,  ,1391, 105.882004, 105.882004, 0.000000, 0.000000, 0.001243, 64.389610,  ,1391, 133.495697, 130.000000, 0.000000, 3.495697, 0.001584, 67.669052 
 1392, 137.515503, 130.000000, 0.000000, 7.515503, 0.001254, 67.965561,84.514999,35.414707,  ,1392, 201.719604, 130.000000, 0.000000, 71.719604, 0.001237, 68.535103,  ,1392, 171.635895, 130.000000, 0.000000, 41.635895, 0.001425, 72.451920,  ,1392, 134.442902, 334.442902, 200.000000, 0.000000, 0.001135, 72.230972,  ,1392, 133.348404, 130.000000, 0.000000, 3.348404, 0.001803, 91.610695,  ,1392, 105.181999, 105.181999, 0.000000, 0.000000, 0.001243, 64.389610,  ,1392, 133.495697, 130.000000, 0.000000, 3.495697, 0.001584, 67.659653 
